customer_id,customer_name,customer_gender,kids_home,teens_home,number_complaints,distinct_stores_visited,spend_groceries,spend_electronics,typical_hour,spend_vegetables,spend_nonalcohol_drinks,spend_alcohol_drinks,spend_meat,spend_fish,spend_hygiene,spend_videogames,spend_petfood,total_distinct_products,year_first_transaction,latitude,longitude,has_loyalty_card,treated_percentage_of_products_bought_promotion,Education,Children,Age,Total Amount Spent,percentage_spend_groceries,percentage_spend_electronics,percentage_spend_vegetables,percentage_spend_nonalcohol_drinks,percentage_spend_alcohol_drinks,percentage_spend_meat,percentage_spend_fish,percentage_spend_hygiene,percentage_spend_videogames,percentage_spend_petfood
16698,Tonia`s Fishy,female,0,0,0,1,11964.0,103.0,8.0,172.0,37.0,1.0,105.0,42860.0,74.0,0.0,0.0,19.0,2020,38.96349003710915,-9.41771817271673,1,0.5261620145449655,No Degree,0,27,55316.0,0.21628461927832815,0.0018620290693470243,0.003109407766288235,0.0006688842287945622,1.807795212958276e-05,0.0018981849736061898,0.7748210282739171,0.0013377684575891244,0.0,0.0
16800,Patrick`s Fishy,male,0,0,0,1,14426.0,59.0,7.0,340.0,334.0,111.0,125.0,35272.0,98.0,0.0,0.0,12.0,2023,39.35591187424858,-9.380334030543036,1,0.5208577219638824,No Degree,0,23,50765.0,0.2841721658623067,0.0011622180636265142,0.0066975278242883875,0.006579336156800945,0.0021865458485176795,0.002462326405988378,0.6948094159361765,0.0019304639022948882,0.0,0.0
16923,Larry`s Fishy,male,0,0,0,1,14982.0,131.0,7.0,134.0,166.0,33.0,98.0,35902.0,143.0,0.0,0.0,26.0,2010,39.35565416575172,-9.382018756331702,1,0.5122578223365681,No Degree,0,52,51589.0,0.29041074647696213,0.002539301013782008,0.0025974529453953363,0.003217740215937506,0.0006396712477466127,0.0018996297660353952,0.6959235495939057,0.0027719087402353214,0.0,0.0
16989,Ramon`s Fishy,male,0,0,0,1,11126.0,419.0,10.0,365.0,330.0,74.0,175.0,34091.0,89.0,0.0,0.0,22.0,2005,39.35660397524456,-9.381589365796662,1,0.4070344716065575,No Degree,0,78,46669.0,0.23840236559600592,0.008978122522445306,0.007821037519552593,0.007071075017677688,0.0015856350039640875,0.003749812509374531,0.7304849043262123,0.0019070475047676188,0.0,0.0
17073,George`s Fishy,male,0,0,0,1,15232.0,437.0,7.0,356.0,162.0,147.0,74.0,36676.0,134.0,0.0,0.0,25.0,2009,38.96266711993021,-9.416942638292698,1,0.549718291833537,No Degree,0,48,53218.0,0.28621894847607954,0.008211507384719456,0.006689465970160472,0.0030440828291179675,0.002762223307903341,0.0013905069713254913,0.6891653200045098,0.0025179450561839977,0.0,0.0
17197,Alma`s Fishy,female,0,0,0,1,12709.0,226.0,6.0,402.0,233.0,121.0,41.0,47219.0,95.0,0.0,0.0,7.0,2007,38.96352163092617,-9.416693024715942,1,0.3995776813622659,No Degree,0,37,61046.0,0.2081872686171084,0.003702126265439177,0.006585198047374111,0.003816793893129771,0.0019821118500802674,0.000671624676473479,0.7734986731317367,0.001556203518658061,0.0,0.0
17549,Joseph`s Fishy,male,0,0,0,1,10463.0,312.0,17.0,59.0,397.0,142.0,23.0,40999.0,149.0,0.0,0.0,4.0,2010,39.35727901481868,-9.381492050640256,1,0.2143225466704099,No Degree,0,49,52544.0,0.19912834957369063,0.0059378806333739344,0.0011228684531059683,0.007555572472594397,0.0027024969549330085,0.0004377283800243605,0.7802793848964678,0.0028357186358099877,0.0,0.0
17668,Robert`s Fishy,male,0,0,1,1,15381.0,39.0,17.0,407.0,438.0,88.0,149.0,43111.0,70.0,0.0,0.0,22.0,2009,39.35582815379482,-9.380672880770677,1,0.3515700815455085,No Degree,0,83,59683.0,0.25771157616071577,0.000653452406883032,0.006819362297471642,0.007338773184994052,0.0014744567129668415,0.002496523298091584,0.7223329926444716,0.001172863294405442,0.0,0.0
17748,Cedric`s Fishy,male,0,0,0,1,16040.0,481.0,9.0,795.0,287.0,91.0,37.0,32421.0,74.0,0.0,0.0,14.0,2008,39.357572834432034,-9.381181873600934,1,0.3001289189577511,No Degree,0,44,50226.0,0.3193565085812129,0.009576713256082506,0.01582845538167483,0.005714171942818461,0.0018118106160156095,0.0007366702504678852,0.645502329470792,0.0014733405009357704,0.0,0.0
17763,Sunni`s Fishy,female,0,0,1,1,10249.0,86.0,6.0,849.0,371.0,62.0,101.0,34611.0,82.0,0.0,0.0,26.0,2013,39.355777946335536,-9.381836494347729,1,0.4209825257481176,No Degree,0,68,46411.0,0.22083126844929005,0.0018530089849389153,0.018293077072245804,0.007993794574562065,0.0013358901984443343,0.0021762082264980285,0.7457499299734976,0.0017668225205231518,0.0,0.0
17773,Wendy`s Fishy,female,0,0,1,1,13019.0,279.0,17.0,20.0,242.0,132.0,23.0,36104.0,93.0,0.0,0.0,14.0,2009,38.96324181133503,-9.417067379169692,1,0.3568762389375994,No Degree,0,48,49912.0,0.26083907677512425,0.005589838115082546,0.0004007052412245552,0.0048485334188171185,0.0026446545920820646,0.0004608110274082385,0.7233531014585671,0.0018632793716941817,0.0,0.0
17836,Sandra`s Fishy,female,0,1,1,1,14906.0,854.0,9.0,377.0,357.0,54.0,29.0,36233.0,65.0,0.0,0.0,15.0,2006,38.96236750005332,-9.416416665344268,1,0.13308716119983,No Degree,1,68,52875.0,0.28191016548463355,0.01615130023640662,0.0071300236406619385,0.00675177304964539,0.0010212765957446808,0.0005484633569739953,0.68525768321513,0.0012293144208037825,0.0,0.0
18817,Ralph`s Fishy,male,0,0,0,1,15642.0,177.0,7.0,755.0,391.0,76.0,125.0,42371.0,106.0,0.0,0.0,26.0,2009,38.96289454949702,-9.41792119625696,1,0.2828109227877835,No Degree,0,72,59643.0,0.26226044967556966,0.0029676575624968562,0.012658652314605234,0.006555672920543903,0.0012742484449139043,0.0020958033633452374,0.7104102744664085,0.0017772412521167614,0.0,0.0
18824,Wendy`s Fishy,female,0,0,1,1,14419.0,43.0,7.0,456.893937976519,359.0,123.0,52.0,43221.0,107.0,0.0,0.0,15.0,2011,38.9640812895117,-9.417139848571452,1,0.3905897616768244,No Degree,0,73,58780.89393797652,0.24530079476529243,0.0007315302153344597,0.007772830717045865,0.00610742668151328,0.002092516662468338,0.000884641190637021,0.735289940394667,0.0018203193730415624,0.0,0.0
18962,Herta`s Fishy,female,0,0,1,1,11287.0,80.0,7.0,490.0,367.0,113.0,28.0,40035.0,95.0,0.0,0.0,25.0,2006,38.96335104043763,-9.41678411127907,1,0.1724981307246633,No Degree,0,77,52495.0,0.21501095342413562,0.001523954662348795,0.00933422230688637,0.006991142013525097,0.002152585960567673,0.0005333841318220783,0.7626440613391752,0.0018096961615391943,0.0,0.0
19034,Sarah`s Fishy,female,1,0,1,1,14560.0,111.0,9.0,631.0,217.0,2.0,89.0,38232.0,102.0,0.0,0.0,31.0,2008,39.35577412685406,-9.380405264094184,1,0.5293696320767769,No Degree,1,72,53944.0,0.26990953581491917,0.00205768945573187,0.011697315734836126,0.004022690197241584,3.707548568886252e-05,0.0016498591131543824,0.708734984428296,0.0018908497701319888,0.0,0.0
19042,Kathy`s Fishy,female,0,0,0,1,12526.0,276.0,7.0,342.0,280.0,159.0,95.0,42769.0,82.0,0.0,0.0,10.0,2009,39.35744929221944,-9.381778541696766,1,0.3589810309528067,No Degree,0,52,56529.0,0.2215853809549081,0.004882449716074935,0.006049992039484159,0.004953209856887616,0.0028127155973040386,0.001680553344301155,0.75658511560438,0.0014505828866599444,0.0,0.0
19730,Jacqueline`s Fishy,female,0,0,0,1,11686.0,336.0,6.0,457.0,379.0,111.0,130.0,43310.0,102.0,0.0,0.0,21.0,2012,38.963432269632655,-9.417358837968823,1,0.102767807418184,No Degree,0,34,56511.0,0.2067915980959459,0.005945745076179859,0.008086921130399391,0.006706658880571924,0.0019642193555237035,0.002300437083045779,0.766399462051636,0.0018049583266974572,0.0,0.0
19760,Debra`s Fishy,female,0,0,0,1,10483.0,664.0,17.0,434.0,316.0,90.0,129.0,1471.4238457539814,66.0,0.0,0.0,14.0,2009,39.35575540020925,-9.381128974614953,1,0.1439222582090242,No Degree,0,47,13653.423845753981,0.7677927616126897,0.04863249009928704,0.03178689864923279,0.023144377818335397,0.006591753176108182,0.009448179552421727,0.10776958676277915,0.004833952329146,0.0,0.0
19934,Jack`s Fishy,male,0,0,0,1,14343.0,380.0,10.0,92.0,297.0,47.0,69.0,37503.0,192.0,0.0,0.0,29.0,2006,39.356790966944,-9.380785130623575,1,0.3328634017077561,No Degree,0,51,52923.0,0.27101638229125335,0.007180242994539236,0.001738374619730552,0.005611926761521456,0.000888082686166695,0.001303780964797914,0.7086332974321183,0.003627912249872456,0.0,0.0
19964,Joseph`s Fishy,male,0,0,1,1,13850.0,143.0,9.0,504.0,429.0,81.0,36.0,42361.0,116.0,0.0,0.0,19.0,2016,39.356049144253824,-9.380893465429224,1,0.5375299252822605,No Degree,0,63,57520.0,0.24078581363004173,0.0024860917941585538,0.008762169680111266,0.007458275382475661,0.0014082058414464534,0.0006258692628650904,0.7364568845618915,0.0020166898470097357,0.0,0.0
20133,Paula`s Fishy,female,0,1,0,1,12565.0,210.0,8.0,216.0,348.0,106.0,104.0,45861.0,115.0,0.0,0.0,34.0,2011,38.96378758873952,-9.417059786960266,1,0.3585713487287676,No Degree,1,55,59525.0,0.21108777824443511,0.003527929441411172,0.003628727425451491,0.0058462830743385135,0.0017807643847123059,0.001747165056698866,0.7704493910121798,0.0019319613607727845,0.0,0.0
20503,James`s Fishy,male,0,0,0,1,14014.0,348.0,6.0,216.0,292.0,26.0,67.0,38371.0,38.0,0.0,0.0,14.0,2014,38.962359527900816,-9.41648729356489,1,0.0596017654760937,No Degree,0,65,53372.0,0.2625721352019786,0.006520272802218391,0.004047065877239002,0.005471033500711984,0.0004871468185565465,0.0012553398785880236,0.718935022108971,0.0007119838117364911,0.0,0.0
20530,Mike`s Fishy,male,0,0,1,1,14716.0,13.0,8.0,94.0,413.0,96.0,78.0,41958.0,101.0,0.0,0.0,9.0,2020,38.96324259940955,-9.416374559291732,1,0.2534887539209757,No Degree,0,27,57469.0,0.25606848909847046,0.00022620891263115767,0.00163566444517914,0.007186483147436009,0.0016704658163531644,0.001357253475786946,0.7300979658598549,0.0017574692442882249,0.0,0.0
20741,Lewis`s Fishy,male,0,0,1,1,15241.0,39.0,9.0,611.0,259.0,125.0,43.0,37617.0,136.0,0.0,0.0,23.0,2010,39.35657834624668,-9.381242102882094,1,0.3128254127442063,No Degree,0,83,54071.0,0.28187013371308095,0.0007212738806384199,0.011299957463335245,0.004789998335521814,0.002311775258456474,0.000795250688909027,0.6956963991788574,0.0025152114812006434,0.0,0.0
20811,Barbara`s Fishy,female,0,0,1,1,14745.0,155.0,9.0,227.0,376.0,27.0,78.0,43366.0,24.0,0.0,0.0,21.0,2024,38.96361398746231,-9.416568309478604,1,0.4209234329507336,No Degree,0,23,58998.0,0.24992372622800774,0.0026272077019559984,0.0038475880538323334,0.006373097393131971,0.00045764263195362557,0.001322078714532696,0.7350418658259602,0.0004067934506254449,0.0,0.0
20841,Philip`s Fishy,male,0,0,0,1,13569.0,108.0,12.0,205.0,46.0,171.0,20.0,42398.0,64.0,0.0,0.0,13.0,2012,38.96262685828484,-9.417179795589876,1,0.744532142987485,No Degree,0,77,56581.0,0.2398154857637723,0.0019087679609762994,0.0036231243703716796,0.000812993761156572,0.0030222159382124743,0.00035347554832894433,0.7493328149025291,0.001131121754652622,0.0,0.0
20854,Trisha`s Fishy,female,0,0,0,1,12415.0,63.0,9.0,315.0,402.0,60.0,46.0,38995.0,85.0,0.0,0.0,18.0,2007,38.962401351068685,-9.417553265406932,1,0.3421852120365515,No Degree,0,70,52381.0,0.2370134208968901,0.001202726179339837,0.006013630896699185,0.007674538477692293,0.001145453504133178,0.0008781810198354365,0.7444493232278879,0.0016227257975220022,0.0,0.0
20914,Anna`s Fishy,female,0,0,1,1,14060.0,13.0,9.0,74.0,381.0,135.0,76.0,44585.0,77.0,0.0,0.0,8.0,2017,39.3564285102242,-9.381396718073384,1,0.6308897596978011,No Degree,0,29,59401.0,0.23669635191326746,0.00021885153448595142,0.0012457702732277234,0.006414033433780576,0.0022726890119694953,0.001279439740071716,0.7505765896197034,0.0012962744734937122,0.0,0.0
21068,Jesse`s Fishy,male,0,0,1,1,13752.0,306.0,9.0,282.0,432.0,129.0,10.0,46158.0,58.0,0.0,0.0,14.0,2013,39.3560686000018,-9.3809635541012,1,0.6046177146728353,No Degree,0,50,61127.0,0.2249742339718946,0.005005971174767288,0.004613345984589462,0.007067253423200877,0.002110360397205817,0.00016359382924076104,0.7551163970095048,0.000948844209596414,0.0,0.0
21371,Patricia`s Fishy,female,0,0,0,1,14303.0,347.0,6.0,687.0,288.0,82.0,27.0,34835.0,114.0,0.0,0.0,11.0,2010,39.357362588140624,-9.381427124543029,1,0.4166629453245232,No Degree,0,50,50683.0,0.2822050786259693,0.006846477122506561,0.013554840873665727,0.005682378706864235,0.0016178994929266224,0.000532723003768522,0.6873113272694986,0.0022492749048004263,0.0,0.0
21480,Sergio`s Fishy,male,1,0,1,1,14681.0,139.0,7.0,382.0,188.0,80.0,99.0,38714.0,143.0,0.0,0.0,15.0,2016,39.356142460128375,-9.38150123974784,1,0.3549169198168309,No Degree,1,30,54426.0,0.2697424025282034,0.002553926432219895,0.007018704295741006,0.0034542314335060447,0.0014698857163855511,0.0018189835740271194,0.7113144453018778,0.0026274207180391725,0.0,0.0
21725,Chad`s Fishy,male,0,0,0,1,11875.0,60.0,7.0,876.0,580.0,58.0,231.0,39847.0,87.0,0.0,0.0,24.0,2019,39.35729440695526,-9.381342993189268,1,0.1312935574480243,No Degree,0,27,53614.0,0.2214906554258216,0.0011191106800462565,0.016339015928675347,0.010818069907113814,0.0010818069907113812,0.004308576118178088,0.7432200544633865,0.001622710486067072,0.0,0.0
21917,Gillian`s Fishy,female,0,0,0,1,14243.0,115.0,17.0,150.0,412.0,154.0,133.0,44910.0,111.0,0.0,0.0,0.0,2023,38.96355025772759,-9.417077174678829,1,0.2837139877897122,No Degree,0,24,60228.0,0.23648469150561202,0.0019094109052268048,0.0024905359633393106,0.00684067211263864,0.0025569502556950256,0.002208275220827522,0.7456664674237896,0.0018429966128710898,0.0,0.0
21936,Brian`s Fishy,male,0,0,0,1,12953.0,64.0,6.0,669.0,141.0,140.0,100.0,38658.0,157.0,0.0,0.0,18.0,2011,38.96312330673056,-9.417953727151817,1,0.1683812959186206,No Degree,0,57,52882.0,0.24494156801936387,0.0012102416701335048,0.012650807458114293,0.002666313679512878,0.002647403653417042,0.0018910026095836012,0.7310237888128286,0.002968874097046254,0.0,0.0
22053,Jose`s Fishy,male,0,0,0,1,14165.0,223.0,6.0,1289.0,300.0,145.0,120.0,37568.0,32.0,0.0,0.0,16.0,2009,38.96406144363563,-9.416142723132136,1,0.5068294237193438,No Degree,0,80,53842.0,0.26308458081051966,0.004141748077708852,0.023940418260837263,0.005571858400505182,0.0026930648935775047,0.0022287433602020726,0.6977452546339289,0.0005943315627205527,0.0,0.0
22171,Minnie`s Fishy,female,0,0,1,1,11676.0,55.0,7.0,377.0,259.0,67.0,54.0,42195.0,6.0,0.0,0.0,19.0,2011,38.96393232056424,-9.416340851756264,1,0.4206710490695016,No Degree,0,44,54689.0,0.21349814405090603,0.001005686701164768,0.006893525206165774,0.004735870101848635,0.001225109254146172,0.0009874014884163178,0.7715445519208616,0.00010971127649070196,0.0,0.0
22356,Juan`s Fishy,male,0,0,0,1,13270.0,131.0,10.0,35.0,365.0,4.0,97.0,35927.0,72.0,0.0,0.0,26.0,2010,38.96250149157913,-9.416831133988827,1,0.4012400133682303,No Degree,0,57,49901.0,0.265926534538386,0.002625197891825815,0.0007013887497244544,0.007314482675697882,8.015871425422337e-05,0.0019438488206649166,0.7199655317528707,0.0014428568565760206,0.0,0.0
22832,Earl`s Fishy,male,0,0,1,1,15252.0,241.0,17.0,208.0,203.0,68.0,16.0,35213.0,96.0,0.0,0.0,14.0,2009,39.35586632129935,-9.38130948572677,1,0.2753671404921831,No Degree,0,56,51297.0,0.2973273290835721,0.004698130494960719,0.00405481802054701,0.003957346433514631,0.001325613583640369,0.0003119090785036162,0.6864533988342398,0.0018714544710216972,0.0,0.0
22919,Melanie`s Fishy,female,0,0,1,1,12205.0,192.0,7.0,60.0,322.0,100.0,138.0,1471.4238457539814,114.0,0.0,0.0,9.0,2013,39.35660106563344,-9.38037851613602,1,0.3198646211377333,No Degree,0,66,14602.423845753981,0.8358201438967893,0.013148502058843388,0.004108906893388558,0.022051133661185263,0.006848178155647598,0.009450485854793685,0.10076572638191396,0.007806923097438261,0.0,0.0
23002,Jennifer`s Fishy,female,0,0,0,1,14802.0,41.0,10.0,352.0,372.0,88.0,18.0,40241.0,20.0,0.0,0.0,25.0,2009,38.963381759270376,-9.417304570428366,1,0.5835428062026248,No Degree,0,74,55934.0,0.26463331783888155,0.0007330067579647442,0.006293131190331462,0.006650695462509386,0.0015732827975828655,0.00032180784496013156,0.7194371938355919,0.00035756427217792396,0.0,0.0
23080,John`s Fishy,male,0,0,0,1,14254.0,461.0,8.0,324.0,253.0,86.0,69.0,47884.0,55.0,0.0,0.0,29.0,2007,38.96394228337654,-9.417643389945187,1,0.2380997076709316,No Degree,0,44,63386.0,0.2248761556179598,0.007272899378411636,0.005111538825608179,0.003991417663206386,0.0013567664784021709,0.0010885684536017417,0.7554349540908087,0.0008676994920013883,0.0,0.0
23107,Ramiro`s Fishy,male,0,0,0,1,12211.0,189.0,13.520579668624361,776.0,534.0,25.0,100.0,40724.0,155.0,0.0,0.0,31.0,2008,39.356367276518135,-9.3817859302849,1,0.5578418103964293,No Degree,0,65,54714.0,0.22317871111598495,0.0034543261322513433,0.014182841685857367,0.00975984208794824,0.0004569214460649925,0.00182768578425997,0.7443067587820302,0.0028329129656029534,0.0,0.0
23326,Charles`s Fishy,male,0,0,0,1,15864.0,254.0,17.0,137.0,343.0,112.0,75.0,39950.0,66.0,0.0,0.0,24.0,2013,39.357327855507805,-9.38172731520552,1,0.529795334375448,No Degree,0,84,56801.0,0.27929085755532473,0.0044717522578827835,0.002411929367440714,0.006038626080526751,0.0019717962711924084,0.0013203992887449165,0.7033326878047922,0.0011619513740955265,0.0,0.0
23479,Francesca`s Fishy,female,0,0,1,1,9682.0,220.0,6.0,502.0,432.0,185.0,181.0,38209.0,91.0,0.0,0.0,23.0,2014,39.356454680921935,-9.381601088913945,1,0.0183764222505443,No Degree,0,65,49502.0,0.19558805704820006,0.00444426487818674,0.01014100440386247,0.008726920124439416,0.003737222738475213,0.0036564179225081813,0.771867803321078,0.0018383095632499697,0.0,0.0
23627,Brittany`s Fishy,female,0,0,1,1,15551.0,266.0,8.0,743.0,262.0,72.0,55.0,40892.0,83.0,0.0,0.0,23.0,2007,38.963728138833474,-9.417970172847486,1,0.5154863184428172,No Degree,0,50,57924.0,0.2684724811822388,0.0045922242939023545,0.012827152820937781,0.00452316828948277,0.001243008079552517,0.0009495200607692838,0.7059595331814101,0.0014329120917063738,0.0,0.0
23690,John`s Fishy,male,0,0,1,1,16072.0,100.0,9.0,79.0,302.0,102.0,73.0,44484.0,52.0,0.0,0.0,12.0,2010,38.96398016848556,-9.416163039232163,1,0.2478180039749259,No Degree,0,50,61264.0,0.2623400365630713,0.0016322799686602247,0.0012895011752415775,0.0049294855053538785,0.0016649255680334291,0.0011915643771219639,0.7261034212588143,0.0008487855837033168,0.0,0.0
24331,Nancy`s Fishy,female,0,0,1,1,14061.0,280.0,10.0,82.0,299.0,54.0,134.0,43269.0,162.0,0.0,0.0,20.0,2009,38.96263940130949,-9.41701596278653,1,0.3198144951382439,No Degree,0,77,58341.0,0.24101403815498534,0.004799369225758901,0.0014055295589722493,0.005125040708935397,0.0009255926363963594,0.002296840986613188,0.7416568108191495,0.002776777909189078,0.0,0.0
24463,Stephanie`s Fishy,female,0,0,1,1,16382.0,77.0,17.0,92.0,567.0,87.0,55.0,40584.0,136.0,0.0,0.0,7.0,2014,39.35745295822572,-9.381590371243057,1,0.2282814530622203,No Degree,0,68,57980.0,0.2825457054156606,0.0013280441531562607,0.0015867540531217662,0.009779234218696102,0.001500517419799931,0.0009486029665401863,0.6999655053466712,0.002345636426353915,0.0,0.0
24705,Mario`s Fishy,male,0,0,0,1,14137.0,434.0,9.0,580.0,281.0,135.0,116.0,42250.0,78.0,0.0,0.0,4.0,2010,38.96261843657817,-9.41694012604818,1,0.4208697538221541,No Degree,0,45,58011.0,0.24369516126251917,0.007481339745910258,0.009998103807898503,0.004843908913826688,0.0023271448518384446,0.0019996207615797005,0.728310148075365,0.0013445725810622123,0.0,0.0
24720,George`s Fishy,male,0,0,0,1,12497.0,236.0,7.0,14.0,272.0,199.0,162.0,44151.0,146.0,0.0,0.0,1.0,2014,38.96303806059058,-9.41737079634715,1,0.5847686999337487,No Degree,0,64,57677.0,0.21667215701232728,0.004091752344955528,0.00024273107131092116,0.004715917956897897,0.0034502487993480937,0.002808745253740659,0.76548710924632,0.0025313383150996063,0.0,0.0
24741,Tarsha`s Fishy,female,0,0,1,1,13108.0,131.0,6.0,101.0,325.0,27.0,50.0,45832.0,139.0,0.0,0.0,31.0,2010,38.96322681634752,-9.41755742610692,1,0.6070190782836777,No Degree,0,61,59713.0,0.21951668815835748,0.0021938271398188,0.001691423978028235,0.005442700919397786,0.00045216284561150837,0.0008373386029842748,0.7675380570395056,0.002327801316296284,0.0,0.0
24749,Roy`s Fishy,male,0,0,1,1,15396.0,168.0,17.0,37.0,301.0,118.0,97.0,42253.0,145.0,0.0,0.0,12.0,2011,38.96269189775744,-9.41739347335256,1,0.4222015273898484,No Degree,0,51,58515.0,0.2631120225583184,0.0028710587028966932,0.0006323165000427241,0.005143980176023242,0.0020165769460822013,0.0016576946082201146,0.7220883534136546,0.002477997094762027,0.0,0.0
25035,Ian`s Fishy,male,0,0,0,1,13989.0,262.0,6.0,1024.0,345.0,11.0,12.0,42901.0,149.0,0.0,0.0,21.0,2013,38.9632773184412,-9.416688027958807,1,0.4204127235732962,No Degree,0,79,58693.0,0.2383418806331249,0.004463905406096127,0.01744671425894059,0.005878043378256351,0.00018741587582846335,0.00020445368272196002,0.7309389535379006,0.002538633227131004,0.0,0.0
25036,Marian`s Fishy,female,0,0,0,1,11988.0,124.0,8.0,660.0,241.0,113.0,189.0,36453.0,58.0,0.0,0.0,28.0,2007,38.96286315525979,-9.417450079471902,1,0.2534887539209757,No Degree,0,61,49826.0,0.2405972785292819,0.0024886605386745878,0.01324609641552603,0.0048368321759723835,0.002267892265082487,0.0037932003371733635,0.7316059888411672,0.0011640508971219846,0.0,0.0
25089,Michael`s Fishy,male,0,0,1,1,12835.0,90.0,7.0,147.0,342.0,186.0,49.0,38412.0,53.0,0.0,0.0,11.0,2004,38.96231640985491,-9.417084646152466,1,0.1074428176848041,No Degree,0,81,52114.0,0.2462869862225122,0.0017269831523199141,0.002820739148789193,0.006562535978815673,0.003569098514794489,0.0009402463829297309,0.7370764094101393,0.001017001189699505,0.0,0.0
25197,Emily`s Fishy,female,0,0,0,1,14001.0,106.0,6.0,25.0,400.0,115.0,139.0,36827.0,69.0,0.0,0.0,19.0,2011,39.35667176042983,-9.381469580852352,1,0.357270541837103,No Degree,0,49,51682.0,0.2709066986571727,0.0020510042181030147,0.0004837274099299563,0.0077396385588793006,0.002225146085677799,0.002689524399210557,0.71256917301962,0.0013350876514066792,0.0,0.0
25215,Jana`s Fishy,female,0,0,0,1,15373.0,24.0,17.0,221.0,324.0,159.0,101.0,43017.0,167.0,0.0,0.0,28.0,2014,39.35689582011863,-9.380532537034233,1,0.6867819269001685,No Degree,0,36,59386.0,0.2588657259286701,0.0004041356548681507,0.003721415821910888,0.005455831340720035,0.002677398713501499,0.0017007375475701343,0.7243626443943016,0.0028121105984575488,0.0,0.0
25220,John`s Fishy,male,0,0,1,1,11870.0,110.0,9.0,468.0,492.0,68.0,50.0,39378.0,97.0,0.0,0.0,24.0,2017,39.35646715547777,-9.381258480301982,1,0.1864557467666341,No Degree,0,29,52533.0,0.22595321036300992,0.0020939219157481963,0.008908685968819599,0.009365541659528296,0.001294424457007976,0.0009517826889764529,0.7495859745302953,0.0018464584166143186,0.0,0.0
25324,Justin`s Fishy,male,0,1,1,1,14585.0,43.0,17.0,88.0,608.0,51.0,9.0,43325.0,100.0,0.0,0.0,31.0,2008,39.35658110948398,-9.381929216646707,1,0.2062050472090978,No Degree,1,58,58809.0,0.24800625754561376,0.0007311806016085974,0.0014963696032920131,0.010338553622744818,0.0008672142019078712,0.00015303780033668315,0.7367069666207553,0.001700420003740924,0.0,0.0
25563,Adam`s Fishy,male,0,0,1,1,11430.0,148.0,11.0,548.0,369.0,8.0,106.0,29813.0,220.0,0.0,0.0,33.0,2005,38.96234250517226,-9.417295807192678,1,0.8790954426790698,No Degree,0,49,42642.0,0.2680455888560574,0.0034707565311195535,0.012851179588199427,0.008653440270156184,0.00018760846114159748,0.002485812110126167,0.6991463815018057,0.005159232681393931,0.0,0.0
25588,June`s Fishy,female,0,0,1,1,13596.0,332.0,8.0,135.0,473.0,87.0,39.0,35201.0,148.0,0.0,0.0,21.0,2013,39.35635800437336,-9.381230411705,1,0.5108719750338276,No Degree,0,29,50011.0,0.27186019075803325,0.006638539521305313,0.002699406130651257,0.009457919257763292,0.0017396172841974765,0.0007798284377436964,0.7038651496670733,0.0029593489432324887,0.0,0.0
25633,Weldon`s Fishy,male,0,0,0,1,10763.0,141.0,17.0,279.0,379.0,161.0,97.0,34358.0,63.0,0.0,0.0,16.0,2007,39.356764008460566,-9.381089422652376,1,0.2170762136187259,No Degree,0,54,46241.0,0.2327588071192232,0.0030492420146623128,0.006033606539650959,0.008196189528773167,0.003481758612486754,0.002097705499448541,0.7430202634026081,0.0013624272831469907,0.0,0.0
25919,Edison`s Fishy,male,0,0,0,1,14364.0,108.0,17.0,89.0,287.0,26.0,49.0,43004.0,32.0,0.0,0.0,24.0,2010,39.35618302307441,-9.381418188987634,1,0.3216312050046513,No Degree,0,43,57959.0,0.24783036284269916,0.0018633861867872116,0.0015355682465190911,0.0049517762556289795,0.00044859297089321765,0.0008454252143756793,0.7419727738573819,0.0005521144257147293,0.0,0.0
25956,William`s Fishy,male,0,0,1,1,16632.0,75.0,8.0,30.0,292.0,39.0,47.0,47129.0,122.0,0.0,0.0,11.0,2017,38.96418393768846,-9.417897085628129,1,0.2094991443402327,No Degree,0,44,64366.0,0.25839729049498183,0.0011652114470372557,0.0004660845788149023,0.0045365565671317155,0.0006059099524593729,0.0007301991734766802,0.7322033371655843,0.001895410620513936,0.0,0.0
26035,Wanda`s Fishy,female,0,0,0,1,15518.0,17.0,6.0,185.0,103.0,77.0,132.0,45138.0,97.0,0.0,0.0,30.0,2011,39.35624454473936,-9.381943489404575,1,0.5921712852152248,No Degree,0,56,61267.0,0.25328480258540487,0.0002774740072143242,0.003019570078508822,0.001681166043710317,0.001256794032676645,0.0021545040560171052,0.7367424551553038,0.0015832340411640851,0.0,0.0
26345,Latoya`s Fishy,female,0,0,0,1,15501.0,11.0,6.0,359.0,336.0,121.0,152.0,37579.0,100.0,0.0,0.0,14.0,2015,39.35703682942941,-9.380501428960834,1,0.1361721080605031,No Degree,0,33,54159.0,0.2862128178142137,0.00020310567034103287,0.006628630513857346,0.006203955021326095,0.002234162373751362,0.0028065510810760907,0.6938643623405159,0.0018464151849184808,0.0,0.0
