,customer_id,customer_name,customer_gender,kids_home,teens_home,number_complaints,distinct_stores_visited,spend_groceries,spend_electronics,typical_hour,spend_vegetables,spend_nonalcohol_drinks,spend_alcohol_drinks,spend_meat,spend_fish,spend_hygiene,spend_videogames,spend_petfood,total_distinct_products,year_first_transaction,latitude,longitude,has_loyalty_card,treated_percentage_of_products_bought_promotion,Education,Children,Age,Total Amount Spent,percentage_spend_groceries,percentage_spend_electronics,percentage_spend_vegetables,percentage_spend_nonalcohol_drinks,percentage_spend_alcohol_drinks,percentage_spend_meat,percentage_spend_fish,percentage_spend_hygiene,percentage_spend_videogames,percentage_spend_petfood,cluster
26311,30408,Alfonso Cesar,male,0,0,0,1,9123.0,6302.0,20.0,372.0,207.0,603.0,610.0,1531.0,78.0,1034.0,175.0,711.0,2020,38.75951317020953,-9.167206934125591,0,0.3031164657878402,No Degree,0,27,20035.0,0.4553531320189668,0.314549538307961,0.0185675068629897,0.0103319191415023,0.0300973296730721,0.0304467182430746,0.0764162715248315,0.0038931869228849,0.0516096830546543,0.0087347142500623,Big Spenders
26316,30413,Martha Dunn,female,1,1,1,2,5590.0,1867.0,17.0,147.0,622.0,1600.0,970.0,2056.0,2668.0,809.0,1654.0,1469.0,2013,38.73504919720971,-9.195534224300918,1,0.2602825459059456,No Degree,2,69,17983.0,0.3108491352944447,0.103820274703887,0.0081743869209809,0.0345882222098648,0.0889729188678196,0.0539398320636156,0.1143302007451482,0.1483623422120892,0.0449869321025412,0.0919757548796085,Big Spenders
26325,30422,Kenneth Ruiz,male,0,2,2,2,5576.0,353.0,10.0,319.0,641.0,656.0,162.0,2249.0,2128.0,1248.0,2059.0,902.0,2011,38.73583580436356,-9.12793652292388,1,0.0032578246201689,No Degree,2,78,15391.0,0.3622896497953349,0.0229354817750633,0.0207263985446039,0.0416477161977779,0.0426223117406276,0.0105256318627769,0.1461243583912676,0.1382626210122799,0.0810863491650964,0.1337794815151712,Big Spenders
26327,30424,Ina Gallagher,female,1,0,0,2,4488.0,5037.0,10.0,388.0,316.0,495.0,587.0,751.0,839.0,712.0,326.0,209.0,2013,38.764704634549645,-9.096101910022952,0,0.2027149088193651,No Degree,1,33,13939.0,0.321974316665471,0.3613602123538273,0.0278355692660879,0.0226702058971231,0.0355118731616328,0.0421120596886433,0.0538776095846186,0.06019083148002,0.0510797044264294,0.023387617476146,Big Spenders
26339,30436,Ann Garcia,female,0,0,0,1,4313.0,3435.0,8.0,203.0,364.0,638.0,545.0,1251.0,442.0,802.0,617.0,1031.0,2017,38.7607369164618,-9.166665304702798,0,0.087710906071265,No Degree,0,34,12610.0,0.34203013481364,0.2724028548770816,0.0160983346550356,0.0288659793814433,0.0505947660586835,0.0432196669310071,0.0992069785884218,0.0350515463917525,0.0636003172085646,0.0489294210943695,Big Spenders
26342,30439,Abby Medina,female,1,1,0,2,6778.0,700.0,9.0,258.0,460.0,804.0,1103.0,2430.0,1681.0,943.0,1657.0,1960.0,2005,38.75228340251672,-9.188149605880918,1,0.1454180237208271,No Degree,2,59,16814.0,0.4031164505769002,0.041631973355537,0.0153443558938979,0.0273581539193529,0.0478172951112168,0.0656000951587962,0.1445224217913643,0.0999762103009397,0.0560842155346734,0.0985488283573212,Big Spenders
26346,30443,Catherine Patel,female,1,1,1,2,4353.0,548.0,6.0,310.0,712.0,911.0,390.0,2338.0,2512.0,793.0,2647.0,101.0,2002,38.708314049796016,-9.191513945504203,1,0.1088337683448953,No Degree,2,67,15514.0,0.2805852778135877,0.035322934124017,0.019981951785484,0.0458940311976279,0.058721155085729,0.0251385845043186,0.1507025912079412,0.1619182673714064,0.0511151218254479,0.1706200850844398,Big Spenders
26348,30445,Michael Fantauzzi,male,1,1,0,2,6241.0,2131.0,8.0,208.0,289.0,450.0,264.0,2429.0,1810.0,889.0,2531.0,2313.0,2010,38.73106240113399,-9.161566348857804,1,0.1789103915596909,No Degree,2,32,17242.0,0.3619649692611066,0.1235935506321772,0.0120635657116343,0.0167613965897227,0.0260990604338243,0.0153114487878436,0.1408769284305765,0.1049762208560491,0.0515601438348219,0.1467927154622433,Big Spenders
26356,30453,Jared Beyers,male,0,0,2,1,477.0,2326.0,8.0,318.0,496.0,689.0,1394.0,2561.0,1948.0,1152.0,2198.0,504.0,2009,38.770903979763695,-9.154533610478964,1,0.1877343549165037,No Degree,0,80,13559.0,0.0351795855151559,0.1715465742311379,0.0234530570101039,0.0365808687956338,0.0508149568552253,0.1028099417361162,0.1888782358581016,0.1436684121247879,0.0849620178479238,0.1621063500258131,Big Spenders
26362,30459,David Mattos,male,1,1,1,1,8675.0,2527.0,13.52057966862436,509.0,564.0,1401.0,704.0,2235.0,1415.0,533.0,2302.0,683.0,2012,38.76551041008949,-9.119439834368118,1,0.1235044096403483,No Degree,2,40,20865.0,0.4157680325904625,0.1211119098969566,0.0243949197220225,0.0270309130122214,0.0671459381739755,0.0337407141145458,0.107117181883537,0.067816918284208,0.0255451713395638,0.1103283009825066,Big Spenders
26369,30468,Cecil Thomas,male,0,0,0,2,4139.0,4254.0,12.0,379.0,456.0,577.0,577.0,803.0,1044.0,1066.0,819.0,530.0,2019,38.7367954768285,-9.14921130170773,0,0.1665763562967205,No Degree,0,31,14114.0,0.2932549241887487,0.3014028624061216,0.0268527702989939,0.0323083463228,0.0408813943602097,0.0408813943602097,0.0568938642482641,0.0739691086864106,0.0755278446932124,0.058027490435029,Big Spenders
26382,30483,John Sarmiento,male,1,1,1,2,6465.0,3720.0,10.0,354.0,670.0,712.0,781.0,1855.0,1967.0,1073.0,2082.0,1026.0,2012,38.73230015154743,-9.127399777578011,1,0.2678856002515748,No Degree,2,82,19679.0,0.328522790792215,0.1890339956298592,0.0179887189389704,0.0340464454494639,0.0361807002388332,0.0396869759642258,0.0942629198638142,0.0999542659687992,0.0545251283093653,0.1057980588444534,Big Spenders
26384,30485,April Bonner,female,1,1,2,2,5302.0,483.0,7.0,405.0,761.0,1354.0,540.0,1936.0,2402.0,1132.0,2089.0,1318.0,2007,38.721391655521415,-9.137474928961346,1,0.1546194605500225,No Degree,2,36,16404.0,0.3232138502804194,0.0294440380395025,0.0246891002194586,0.0463911241160692,0.0825408436966593,0.0329188002926115,0.1180199951231407,0.1464277005608388,0.069007559131919,0.1273469885393806,Big Spenders
26386,30487,Diana Johnson,female,1,0,0,1,5069.0,4413.0,19.0,199.0,202.0,444.0,1036.0,1221.0,1160.0,1336.0,488.0,194.0,2020,38.73668308268361,-9.149262910673649,0,0.1624123905043194,No Degree,1,27,15568.0,0.325603802672148,0.2834660842754368,0.0127826310380267,0.0129753340184994,0.0285200411099691,0.066546762589928,0.0784301130524152,0.0745118191161356,0.0858170606372045,0.0313463514902363,Big Spenders
26400,30501,Stacey Lee,female,0,0,0,3,5322.0,1590.0,16.0,241.0,329.0,670.0,518.0,1140.0,539.0,1040.0,1177.0,835.0,2014,38.74783959894937,-9.172535882320846,0,0.2065120387362677,No Degree,0,31,12566.0,0.4235237943657488,0.1265319115072417,0.0191787362724813,0.0261817603055865,0.0533184784338691,0.041222346013051,0.0907209931561356,0.0428935222027693,0.0827630113003342,0.0936654464427821,Big Spenders
26401,30503,David Rodrigue,male,1,1,1,2,5504.0,2729.0,9.0,338.0,524.0,478.0,1127.0,1910.0,2052.0,281.0,2178.0,1940.0,2004,38.78616802521885,-9.1225048487408,1,0.1964487592934324,No Degree,2,82,17121.0,0.321476549266982,0.1593948951579931,0.0197418375094912,0.0306056889200397,0.0279189299690438,0.0658255942993984,0.1115589042696104,0.119852812335728,0.0164125927223877,0.1272121955493254,Big Spenders
26404,30506,Lynda Lheureux,female,0,0,1,2,7100.0,6608.0,9.0,37.0,330.0,383.0,838.0,1402.0,590.0,831.0,141.0,365.0,2012,38.73624394054311,-9.150238274625613,0,0.2238646339728061,No Degree,0,31,18260.0,0.3888280394304491,0.3618838992332968,0.002026286966046,0.0180722891566265,0.0209748083242059,0.0458926615553121,0.0767798466593647,0.0323110624315443,0.0455093099671412,0.0077217962760131,Big Spenders
26405,30507,Deborah Jennings,female,0,0,0,1,5066.0,3154.0,23.0,286.0,381.0,437.0,769.0,1395.0,739.0,974.0,295.0,974.0,2014,38.76354372508413,-9.09602254890955,0,0.2858931478352562,No Degree,0,32,13496.0,0.3753704801422644,0.2336988737403675,0.0211914641375222,0.0282305868405453,0.0323799644339063,0.0569798458802608,0.1033639596917605,0.0547569650266745,0.0721695317131001,0.0218583283935981,Big Spenders
26412,30516,Julie Edwards,female,1,1,1,3,5763.0,897.0,6.0,301.0,619.0,433.0,634.0,1968.0,2271.0,1072.0,1610.0,930.0,2006,38.75555091758135,-9.126276307993718,1,0.163563128912645,No Degree,2,63,15568.0,0.3701824254881808,0.0576181911613566,0.0193345323741007,0.0397610483042137,0.0278134635149023,0.0407245632065775,0.1264131551901336,0.1458761562178828,0.0688591983556012,0.1034172661870503,Big Spenders
26413,30517,Mary Rutkowski,female,1,1,0,2,4936.0,2989.0,12.0,290.0,978.0,1029.0,1495.0,1882.0,2070.0,1130.0,2305.0,996.0,2005,38.72744862769067,-9.181024060493757,1,0.0367965176357722,No Degree,2,59,19104.0,0.2583752093802345,0.1564593802345058,0.015180067001675,0.0511934673366834,0.0538630653266331,0.0782558626465661,0.0985134003350083,0.1083542713567839,0.0591499162479062,0.1206553601340033,Big Spenders
26414,30518,Jerry Crow,male,0,0,0,2,5908.0,4516.0,10.0,201.0,280.0,424.0,836.0,1029.0,368.0,1265.0,896.0,138.0,2013,38.74753839791475,-9.172945222271323,0,0.2758475305634651,No Degree,0,29,15723.0,0.3757552629905234,0.2872225402276919,0.0127838198817019,0.0178083063028684,0.0269668638300578,0.0531705145328499,0.0654455256630414,0.0234052025694841,0.0804553838326019,0.0569865801691789,Big Spenders
26417,30521,Clinton Price,male,0,0,0,1,5917.0,3515.0,19.0,288.0,283.0,639.0,617.0,1119.0,433.0,1129.0,1551.0,392.0,2016,38.76450889234187,-9.09473771280086,0,0.3883318696955447,No Degree,0,27,15491.0,0.3819637208701827,0.2269059453876444,0.0185914401910786,0.0182686721322057,0.0412497579239558,0.0398295784649151,0.0722354915757536,0.0279517138983926,0.0728810276934994,0.1001226518623717,Big Spenders
26427,30532,Raymond Murray,female,0,0,0,2,5021.0,4617.0,13.52057966862436,410.0,182.0,437.0,409.0,1040.0,675.0,997.0,517.0,1117.0,2017,38.76302051103226,-9.095498134993182,0,0.1692080046492631,No Degree,0,30,14305.0,0.3509961551904928,0.3227542817196784,0.0286613072352324,0.012722824187347,0.0305487591751135,0.0285914016078294,0.0727018524991261,0.047186298497029,0.0696959105207969,0.036141209367354,Big Spenders
26445,30555,Bryon Montejo,male,0,0,0,1,4622.0,2293.0,18.0,293.0,319.0,597.0,688.0,688.0,482.0,865.0,538.0,620.0,2014,38.76372547962167,-9.095676659898334,0,0.2170775683560118,No Degree,0,29,11385.0,0.4059727711901625,0.201405357927097,0.0257356170399648,0.0280193236714975,0.0524374176548089,0.0604303908651734,0.0604303908651734,0.0423364075537988,0.0759771629336846,0.0472551602986385,Big Spenders
26446,30556,Patricia Bolden,female,0,0,0,1,3306.0,2391.0,12.0,136.0,179.0,491.0,723.0,920.0,985.0,601.0,1381.0,409.0,2010,38.764477456807576,-9.096179691703572,0,0.0232821054993456,No Degree,0,32,11113.0,0.2974894267974444,0.2151534239179339,0.0122379195536758,0.0161072617654998,0.0441824889768739,0.0650589399802033,0.0827859263925132,0.0886349320615495,0.0540808062629353,0.1242688742913704,Big Spenders
26448,30560,Irene Hamada,female,0,1,1,3,2653.0,4515.0,12.0,268.0,468.0,1167.0,798.0,2141.0,2282.0,1077.0,1813.0,940.0,2002,38.71581862968317,-9.146792941937637,1,0.1666570462186875,No Degree,1,48,17182.0,0.1544057734838785,0.2627749970899778,0.0155977185426609,0.0272378070073332,0.067919916191363,0.0464439529740426,0.1246071470143173,0.1328134093819113,0.0626818763822605,0.1055174019322546,Big Spenders
26459,30573,Kevin Carlson,male,0,0,0,1,4716.0,3270.0,8.0,161.0,370.0,441.0,458.0,202.0,304.0,668.0,1447.0,633.0,2009,38.763199938393626,-9.096125357374614,0,0.1095581443256871,No Degree,0,33,12037.0,0.3917919747445377,0.2716623743457672,0.0133754257705408,0.0307385561186342,0.036637035806264,0.0380493478441472,0.0167815900972003,0.0252554623244994,0.0554955553709396,0.1202126775774694,Big Spenders
26466,30581,Mary Bradford,female,1,1,0,2,3915.0,165.0,8.0,419.0,423.0,1066.0,1519.0,1991.0,2527.0,719.0,1821.0,1820.0,2006,38.75288432286788,-9.167360686033668,1,0.2683810439741285,No Degree,2,68,14565.0,0.2687950566426365,0.0113285272914521,0.0287675935461723,0.0290422245108135,0.0731891520768966,0.1042911088225197,0.1366975626501888,0.173498111912118,0.049364915894267,0.1250257466529351,Big Spenders
26476,30592,Philip Williams,male,0,0,0,3,4210.0,591.0,17.0,317.0,741.0,1309.0,963.0,2414.0,1746.0,1630.0,2089.0,29.0,2004,38.7690748257884,-9.124585211336267,1,0.2588032928951959,No Degree,0,74,16010.0,0.2629606495940037,0.0369144284821986,0.0198001249219237,0.0462835727670206,0.0817613991255465,0.0601499063085571,0.1507807620237351,0.1090568394753279,0.1018113678950655,0.1304809494066208,Big Spenders
26482,30598,John Richardson,male,1,2,1,2,6607.0,2166.0,12.0,222.0,367.0,1010.0,0.0,807.0,2606.0,923.0,2164.0,1128.0,2008,38.74795688819914,-9.150880613816447,1,0.1534406051404286,No Degree,3,70,16872.0,0.3915955429113323,0.1283783783783783,0.0131578947368421,0.0217520151730678,0.0598624940730203,0.0,0.0478307254623044,0.1544570886676149,0.0547060218112849,0.1282598387861545,Big Spenders
26485,30601,Jeanette Winnett,female,0,1,1,3,4482.0,832.0,8.0,244.0,712.0,935.0,371.0,2002.0,2149.0,1221.0,2346.0,459.0,2006,38.78229900116413,-9.124903877902142,1,0.3473796699225059,No Degree,1,54,15294.0,0.2930561004315418,0.0544004184647574,0.0159539688766836,0.0465542042631097,0.061135085654505,0.0242578789067608,0.1309010069308225,0.1405126193278409,0.0798352295017654,0.1533934876422126,Big Spenders
26488,30604,William Knox,male,1,0,0,1,7292.0,3343.0,10.0,125.0,284.0,538.0,391.0,1247.0,867.0,858.0,1213.0,677.0,2015,38.73568540976677,-9.150518486537797,0,0.2436789654574436,No Degree,1,31,16158.0,0.4512934769154598,0.2068944176259438,0.0077361059537071,0.0175764327268226,0.0332962000247555,0.0241985394231959,0.0771753929941824,0.0536576308949127,0.0531006312662458,0.0750711721747741,Big Spenders
26495,30611,Tony Simon,male,0,0,0,2,5723.0,4251.0,14.0,181.0,308.0,610.0,659.0,316.0,651.0,723.0,600.0,1106.0,2015,38.76393157478607,-9.095618280617948,0,0.1557321203305575,No Degree,0,34,14022.0,0.4081443446013407,0.3031664527171587,0.0129082869776066,0.0219654828127228,0.0435030666096134,0.0469975752389102,0.0225360148338325,0.0464270432178006,0.0515618314077877,0.0427899015832263,Big Spenders
26501,30618,Amber Stephens,female,1,2,1,3,4271.0,4859.0,12.0,205.0,525.0,1219.0,1234.0,2387.0,2074.0,1642.0,1996.0,505.0,2009,38.75751591319968,-9.152799727875248,1,0.1451284419456082,No Degree,3,54,20412.0,0.2092396629433666,0.2380462473055065,0.0100431118949637,0.0257201646090535,0.0597197726827356,0.0604546345287086,0.1169410150891632,0.1016068979031942,0.080442876739173,0.0977856163041348,Big Spenders
26512,30630,Zachary Setters,male,0,0,0,1,8398.0,3955.0,11.0,205.0,365.0,473.0,836.0,748.0,894.0,1164.0,451.0,198.0,2018,38.73688954745912,-9.149519856729675,0,0.198297535302532,No Degree,0,26,17489.0,0.4801875464577734,0.2261421464920807,0.0117216536108411,0.0208702613071073,0.027045571502087,0.047801475212991,0.0427697409800446,0.0511178455028875,0.0665561209903367,0.0257876379438504,Big Spenders
26523,30644,Billy Harris,male,0,0,0,1,5201.0,4343.0,13.52057966862436,185.0,287.0,625.0,707.0,1432.0,1145.0,1127.0,1211.0,192.0,2018,38.76009900313342,-9.165937913864289,0,0.1869435220459939,No Degree,0,29,16263.0,0.3198056939064133,0.2670479001414253,0.0113755149726372,0.0176474205251183,0.0384307938264772,0.043472913976511,0.0880526348152247,0.0704052142901063,0.0692984074279038,0.0744635061181823,Big Spenders
26527,30650,Carolyn Watson,female,1,0,2,2,6546.0,2997.0,6.0,581.0,525.0,799.0,1186.0,2749.0,2397.0,1157.0,2070.0,2095.0,2013,38.77342172302218,-9.126971394997105,1,0.1022869389066452,No Degree,1,59,21007.0,0.3116104155757604,0.1426667301375732,0.0276574475174941,0.0249916694435188,0.038034940734041,0.0564573713524063,0.1308611415242538,0.1141048222021231,0.0550768791355262,0.0985385823773028,Big Spenders
26532,30656,Joseph Hoffman,male,1,1,1,2,4183.0,2699.0,8.0,285.0,579.0,1889.0,851.0,2392.0,1997.0,737.0,2188.0,791.0,2012,38.7269745967921,-9.168479135144448,1,0.0834143639466257,No Degree,2,35,17800.0,0.235,0.151629213483146,0.0160112359550561,0.0325280898876404,0.1061235955056179,0.0478089887640449,0.1343820224719101,0.112191011235955,0.0414044943820224,0.1229213483146067,Big Spenders
26534,30658,Israel Garrett,male,1,2,1,1,4228.0,1472.0,12.0,492.0,469.0,1615.0,567.0,1757.0,2497.0,670.0,1745.0,1039.0,2009,38.77041629967245,-9.131621556083571,1,0.2265547850914937,No Degree,3,66,15512.0,0.2725631768953068,0.0948942753996905,0.0317173800928313,0.0302346570397111,0.1041129448169159,0.0365523465703971,0.1132671480144404,0.1609721505930892,0.0431923671995874,0.1124935533780299,Big Spenders
26535,30659,Sterling Jackson,male,1,0,1,2,4340.0,3046.0,10.0,408.0,478.0,118.0,501.0,2118.0,1317.0,750.0,1809.0,736.0,2010,38.78242467985728,-9.159557895716947,1,0.2611004905021539,No Degree,1,36,14885.0,0.2915686933154182,0.2046355391333557,0.0274101444407121,0.0321128653006382,0.0079274437353039,0.0336580450117568,0.1422908968760497,0.088478333893181,0.0503862949277796,0.1215317433658045,Big Spenders
26537,30661,Shannon Limon,female,1,1,1,2,6489.0,3439.0,7.0,292.0,708.0,982.0,967.0,2093.0,2273.0,694.0,1511.0,1405.0,2010,38.75422780425902,-9.165623814988717,1,0.314231198130084,No Degree,2,64,19448.0,0.3336589880707528,0.1768305224187577,0.0150143973673385,0.0364047716988893,0.0504936240230357,0.0497223364870423,0.1076203208556149,0.116875771287536,0.0356849033319621,0.0776943644590703,Big Spenders
26538,30662,Celia Eye,female,1,0,0,2,5766.0,5062.0,13.0,363.0,245.0,389.0,792.0,913.0,568.0,1153.0,135.0,1376.0,2016,38.76298030078596,-9.095824291355251,0,0.1948209463240543,No Degree,1,31,15386.0,0.3747562719355258,0.3290003899649031,0.0235928766411023,0.0159235668789808,0.02528272455479,0.0514753672169504,0.0593396594306512,0.036916677499025,0.0749382555569998,0.0087742103210711,Big Spenders
26540,30664,Emmitt Chapman,male,1,1,1,2,6252.0,1102.0,10.0,325.0,673.0,1033.0,806.0,2001.0,2390.0,1010.0,1559.0,1136.0,2006,38.78736643967766,-9.128490765183924,1,0.2276423796823773,No Degree,2,73,17151.0,0.3645268497463704,0.0642528132470409,0.0189493324004431,0.039239694478456,0.0602297242143315,0.0469943443530989,0.1166695819485744,0.1393504751909509,0.0588886945367617,0.0908984898839717,Big Spenders
26551,30676,Teodoro Ryan,male,1,0,2,2,6183.0,3095.0,12.0,448.0,325.0,1197.0,1004.0,2355.0,1861.0,1186.0,2551.0,1497.0,2008,38.70813069071567,-9.146619045098472,1,0.0581715078967449,No Degree,1,70,20205.0,0.3060133630289532,0.1531799059638703,0.0221727295223954,0.016085127443702,0.0592427616926503,0.0496906706260826,0.1165553080920564,0.0921059143776293,0.0586983419945558,0.1262558772581044,Big Spenders
26567,30695,Tanisha Peebles,female,1,1,1,2,6724.0,4481.0,8.0,217.0,819.0,922.0,336.0,2568.0,2171.0,1377.0,1695.0,2193.0,2011,38.75367312659576,-9.149940471480758,1,0.2561752738776003,No Degree,2,80,21310.0,0.3155326137963397,0.2102768653214453,0.0101830126701079,0.0384326607226654,0.0432660722665415,0.0157672454246832,0.1205068043172219,0.101877053026748,0.0646175504458,0.0795401220084467,Big Spenders
26568,30696,Kimberly Matas,female,0,1,1,1,6638.0,1809.0,17.0,221.0,643.0,830.0,1391.0,1835.0,1493.0,707.0,2328.0,1490.0,2009,38.71818121689585,-9.127264617544176,1,0.0694429886415249,No Degree,1,56,17895.0,0.3709416037999441,0.1010896898575021,0.0123498183850237,0.0359318245319921,0.0463816708577815,0.0777312098351494,0.1025426096675048,0.0834311260128527,0.0395082425258452,0.130092204526404,Big Spenders
26592,30729,Hester Bell,female,0,0,2,2,4194.0,3374.0,10.0,582.0,335.0,1172.0,914.0,2036.0,1775.0,860.0,1942.0,1582.0,2009,38.75620577899546,-9.175338195783551,1,0.1970454325438554,No Degree,0,47,17184.0,0.2440642458100558,0.1963454376163873,0.0338687150837988,0.0194948789571694,0.0682029795158286,0.0531890130353817,0.1184823091247672,0.1032937616387337,0.050046554934823,0.113012104283054,Big Spenders
26593,30730,Lois Bryant,female,0,0,0,1,3527.0,3867.0,18.0,349.0,333.0,544.0,814.0,935.0,758.0,758.0,1378.0,135.0,2018,38.76291560645053,-9.094786250125106,0,0.129808354584837,No Degree,0,27,13263.0,0.2659277689813767,0.2915629947975571,0.0263138053230792,0.0251074417552589,0.0410163613058885,0.0613737465128553,0.0704968709944959,0.0571514740254844,0.0571514740254844,0.1038980622785192,Big Spenders
26594,30731,Noel Winterbottom,male,1,0,0,1,3722.0,1104.0,11.0,328.0,834.0,319.0,1071.0,1341.0,1693.0,514.0,2330.0,45.0,2013,38.775654013405216,-9.165469220329625,1,0.2548197183972092,No Degree,1,79,13256.0,0.2807785153892577,0.0832830416415208,0.0247435123717561,0.0629149064574532,0.0240645745322872,0.0807936028968014,0.101161738080869,0.1277157513578757,0.0387748943874472,0.1757694628847314,Big Spenders
26600,30737,Lucia Howard,female,0,0,1,2,4321.0,129.0,8.0,206.0,295.0,770.0,929.0,1193.0,2196.0,1163.0,2177.0,601.0,2010,38.74829784838073,-9.13916525132243,1,0.1674906597447785,No Degree,0,57,13379.0,0.3229688317512519,0.0096419762314074,0.0153972643695343,0.0220494805291875,0.0575528813812691,0.0694371776664922,0.0891695941400702,0.1641378279393078,0.0869272740862545,0.1627176919052246,Big Spenders
26601,30738,Daisy Strobel,female,0,0,0,2,6155.0,3579.0,12.0,383.0,273.0,476.0,1047.0,912.0,649.0,1306.0,305.0,552.0,2017,38.75989723363777,-9.166109427069443,0,0.13982597896081,No Degree,0,30,15085.0,0.4080212131256214,0.2372555518727212,0.0253894597282068,0.0180974477958236,0.0315545243619489,0.0694066953927742,0.0604574080212131,0.0430228704010606,0.0865760689426582,0.0202187603579714,Big Spenders
26604,30741,John Mcvea,male,1,1,1,2,4646.0,1404.0,17.0,348.0,601.0,894.0,980.0,2019.0,2049.0,1015.0,1683.0,1378.0,2010,38.74349710394144,-9.123690856973438,1,0.2677081865480777,No Degree,2,37,15639.0,0.2970778182748257,0.0897755610972568,0.0222520621523115,0.0384295671078713,0.0571647803568003,0.0626638531875439,0.1291003261078074,0.1310186073278342,0.0649018479442419,0.1076155764435066,Big Spenders
26608,30746,Calvin Torrez,male,0,0,0,1,4632.0,3340.0,17.0,262.0,256.0,355.0,678.0,1049.0,542.0,912.0,361.0,1354.0,2011,38.73707732344257,-9.149278870223045,0,0.2806192042277149,No Degree,0,33,12387.0,0.3739404214095422,0.2696375232098167,0.0211512069104706,0.0206668281262614,0.028659078065714,0.0547348026156454,0.0846855574392508,0.043755550173569,0.0736255751998062,0.0291434568499233,Big Spenders
26611,30750,David Lococo,male,0,1,1,2,5512.0,1495.0,11.0,55.0,715.0,1659.0,964.0,2297.0,1578.0,1247.0,1685.0,145.0,2007,38.76952107641394,-9.192026166774756,1,0.211493481072813,No Degree,1,56,17207.0,0.320334747486488,0.0868832451909106,0.0031963735688963,0.0415528563956529,0.0964142500145289,0.0560237112802929,0.1334921834137269,0.0917068634857906,0.0724705061893415,0.0979252629743709,Big Spenders
26616,30757,Kevin Layden,male,0,0,0,1,4319.0,3439.0,8.0,296.0,391.0,459.0,888.0,768.0,665.0,1161.0,1058.0,913.0,2015,38.74745725475447,-9.173961397217967,0,0.1663109210530967,No Degree,0,26,13444.0,0.3212585540017851,0.2558018446890806,0.0220172567688188,0.0290836060696221,0.0341416245165129,0.0660517703064564,0.0571258554001785,0.0494644451056233,0.0863582267182386,0.0786968164236834,Big Spenders
26624,30765,Susan Connell,female,0,0,0,2,2240.0,3011.0,9.0,361.0,292.0,436.0,664.0,737.0,588.0,1064.0,228.0,412.0,2019,38.76475040690879,-9.096138583842324,0,0.4116655687629189,No Degree,0,27,9621.0,0.2328240307660326,0.3129612306413055,0.0375220871011329,0.0303502754391435,0.045317534559817,0.0690156948342168,0.0766032636940027,0.0611163080760835,0.1105914146138655,0.0236981602743997,Big Spenders
26626,30767,Linda Halsey,female,1,1,1,1,6366.0,1554.0,11.0,386.0,512.0,1427.0,838.0,1317.0,1719.0,827.0,2122.0,750.0,2009,38.74240975476974,-9.13052276669045,1,0.2370758185303908,No Degree,2,83,17068.0,0.3729786735411296,0.0910475744082493,0.0226154206702601,0.0299976564330911,0.0836067494726974,0.0490977267400984,0.0771619404734005,0.1007147879071947,0.0484532458401687,0.1243262245137098,Big Spenders
26634,30775,Denise Moran,female,0,0,1,1,3489.0,189.0,6.0,150.0,563.0,596.0,1425.0,1757.0,1661.0,528.0,1670.0,2184.0,2010,38.7462737037011,-9.161148511804392,1,0.2941634348021494,No Degree,0,72,12028.0,0.290073162620552,0.0157133355503824,0.0124709012304622,0.0468074492850016,0.0495510475557033,0.1184735616893914,0.1460758230794812,0.1380944462919853,0.0438975723312271,0.1388427003658131,Big Spenders
26637,30779,Linda Chase,female,1,1,1,2,4961.0,1402.0,8.0,456.893937976519,849.0,1047.0,1748.0,1543.0,1855.0,1418.0,2323.0,1605.0,2007,38.73443461467253,-9.122365134166651,1,0.1818723332162895,No Degree,2,44,17602.893937976518,0.2818286593943016,0.0796459948540235,0.0259556150020773,0.0482307058709457,0.0594788563567494,0.0993018537837611,0.0876560414120958,0.1053803997533621,0.0805549363074218,0.1319669372652615,Big Spenders
26642,30785,Danielle Schwartz,female,1,0,2,2,4913.0,3618.0,10.0,329.0,607.0,1241.0,1252.0,1809.0,1907.0,1319.0,1719.0,309.0,2010,38.7326516254258,-9.170253520157274,1,0.305584682338597,No Degree,1,79,18714.0,0.2625307256599337,0.1933311958961205,0.0175804210751309,0.0324356097039649,0.0663139895265576,0.0669017847600726,0.0966655979480602,0.1019023191193758,0.0704819920914823,0.091856364219301,Big Spenders
26656,30801,David Namdar,male,1,1,1,2,5740.0,4566.0,8.0,275.0,772.0,961.0,1188.0,1660.0,1968.0,735.0,1938.0,987.0,2010,38.73690731704043,-9.151684792984634,1,0.1579821504455209,No Degree,2,51,19803.0,0.2898550724637681,0.2305711255870322,0.0138867848305812,0.0389839923243952,0.0485280008079583,0.0599909104681108,0.0838256829773266,0.0993788819875776,0.0371155885471898,0.0978639600060597,Big Spenders
26658,30803,Kimberly Keith,female,0,0,0,2,9223.0,2692.0,17.0,190.0,311.0,320.0,1166.0,1352.0,442.0,1214.0,450.0,398.0,2017,38.74802022023636,-9.173796515587624,0,0.2558924915018966,No Degree,0,30,17360.0,0.531278801843318,0.1550691244239631,0.0109447004608294,0.0179147465437788,0.0184331797235023,0.0671658986175115,0.0778801843317972,0.0254608294930875,0.0699308755760368,0.0259216589861751,Big Spenders
