,customer_id,customer_name,customer_gender,kids_home,teens_home,number_complaints,distinct_stores_visited,spend_groceries,spend_electronics,typical_hour,spend_vegetables,spend_nonalcohol_drinks,spend_alcohol_drinks,spend_meat,spend_fish,spend_hygiene,spend_videogames,spend_petfood,total_distinct_products,year_first_transaction,latitude,longitude,has_loyalty_card,treated_percentage_of_products_bought_promotion,Education,Children,Age,Total Amount Spent,percentage_spend_groceries,percentage_spend_electronics,percentage_spend_vegetables,percentage_spend_nonalcohol_drinks,percentage_spend_alcohol_drinks,percentage_spend_meat,percentage_spend_fish,percentage_spend_hygiene,percentage_spend_videogames,percentage_spend_petfood
134,16800,Patrick`s Fishy,male,0,0,0,1,14426.0,59.0,7.0,340.0,334.0,111.0,125.0,35272.0,98.0,0.0,0.0,12.0,2023,39.35591187424858,-9.380334030543036,1,0.5208577219638824,No Degree,0,23,50765.0,0.2841721658623067,0.0011622180636265,0.0066975278242883,0.0065793361568009,0.0021865458485176,0.0024623264059883,0.6948094159361765,0.0019304639022948,0.0,0.0
135,16923,Larry`s Fishy,male,0,0,0,1,14982.0,131.0,7.0,134.0,166.0,33.0,98.0,35902.0,143.0,0.0,0.0,26.0,2010,39.35565416575172,-9.382018756331702,1,0.5122578223365681,No Degree,0,52,51589.0,0.2904107464769621,0.002539301013782,0.0025974529453953,0.0032177402159375,0.0006396712477466,0.0018996297660353,0.6959235495939057,0.0027719087402353,0.0,0.0
136,16989,Ramon`s Fishy,male,0,0,0,1,11126.0,419.0,10.0,365.0,330.0,74.0,175.0,34091.0,89.0,0.0,0.0,22.0,2005,39.35660397524456,-9.381589365796662,1,0.4070344716065575,No Degree,0,78,46669.0,0.2384023655960059,0.0089781225224453,0.0078210375195525,0.0070710750176776,0.001585635003964,0.0037498125093745,0.7304849043262123,0.0019070475047676,0.0,0.0
137,17073,George`s Fishy,male,0,0,0,1,15232.0,437.0,7.0,356.0,162.0,147.0,74.0,36676.0,134.0,0.0,0.0,25.0,2009,38.96266711993021,-9.416942638292698,1,0.549718291833537,No Degree,0,48,53218.0,0.2862189484760795,0.0082115073847194,0.0066894659701604,0.0030440828291179,0.0027622233079033,0.0013905069713254,0.6891653200045098,0.0025179450561839,0.0,0.0
138,17197,Alma`s Fishy,female,0,0,0,1,12709.0,226.0,6.0,402.0,233.0,121.0,41.0,47219.0,95.0,0.0,0.0,7.0,2007,38.96352163092617,-9.416693024715942,1,0.3995776813622659,No Degree,0,37,61046.0,0.2081872686171084,0.0037021262654391,0.0065851980473741,0.0038167938931297,0.0019821118500802,0.0006716246764734,0.7734986731317367,0.001556203518658,0.0,0.0
139,17549,Joseph`s Fishy,male,0,0,0,1,10463.0,312.0,17.0,59.0,397.0,142.0,23.0,40999.0,149.0,0.0,0.0,4.0,2010,39.35727901481868,-9.381492050640256,1,0.2143225466704099,No Degree,0,49,52544.0,0.1991283495736906,0.0059378806333739,0.0011228684531059,0.0075555724725943,0.002702496954933,0.0004377283800243,0.7802793848964678,0.0028357186358099,0.0,0.0
140,17668,Robert`s Fishy,male,0,0,1,1,15381.0,39.0,17.0,407.0,438.0,88.0,149.0,43111.0,70.0,0.0,0.0,22.0,2009,39.35582815379482,-9.380672880770677,1,0.3515700815455085,No Degree,0,83,59683.0,0.2577115761607157,0.000653452406883,0.0068193622974716,0.007338773184994,0.0014744567129668,0.0024965232980915,0.7223329926444716,0.0011728632944054,0.0,0.0
141,17748,Cedric`s Fishy,male,0,0,0,1,16040.0,481.0,9.0,795.0,287.0,91.0,37.0,32421.0,74.0,0.0,0.0,14.0,2008,39.357572834432034,-9.381181873600934,1,0.3001289189577511,No Degree,0,44,50226.0,0.3193565085812129,0.0095767132560825,0.0158284553816748,0.0057141719428184,0.0018118106160156,0.0007366702504678,0.645502329470792,0.0014733405009357,0.0,0.0
142,17763,Sunni`s Fishy,female,0,0,1,1,10249.0,86.0,6.0,849.0,371.0,62.0,101.0,34611.0,82.0,0.0,0.0,26.0,2013,39.355777946335536,-9.381836494347729,1,0.4209825257481176,No Degree,0,68,46411.0,0.22083126844929,0.0018530089849389,0.0182930770722458,0.007993794574562,0.0013358901984443,0.002176208226498,0.7457499299734976,0.0017668225205231,0.0,0.0
143,17773,Wendy`s Fishy,female,0,0,1,1,13019.0,279.0,17.0,20.0,242.0,132.0,23.0,36104.0,93.0,0.0,0.0,14.0,2009,38.96324181133503,-9.417067379169692,1,0.3568762389375994,No Degree,0,48,49912.0,0.2608390767751242,0.0055898381150825,0.0004007052412245,0.0048485334188171,0.002644654592082,0.0004608110274082,0.7233531014585671,0.0018632793716941,0.0,0.0
144,17836,Sandra`s Fishy,female,0,1,1,1,14906.0,854.0,9.0,377.0,357.0,54.0,29.0,36233.0,65.0,0.0,0.0,15.0,2006,38.96236750005332,-9.416416665344268,1,0.13308716119983,No Degree,1,68,52875.0,0.2819101654846335,0.0161513002364066,0.0071300236406619,0.0067517730496453,0.0010212765957446,0.0005484633569739,0.68525768321513,0.0012293144208037,0.0,0.0
145,18817,Ralph`s Fishy,male,0,0,0,1,15642.0,177.0,7.0,755.0,391.0,76.0,125.0,42371.0,106.0,0.0,0.0,26.0,2009,38.96289454949702,-9.41792119625696,1,0.2828109227877835,No Degree,0,72,59643.0,0.2622604496755696,0.0029676575624968,0.0126586523146052,0.0065556729205439,0.0012742484449139,0.0020958033633452,0.7104102744664085,0.0017772412521167,0.0,0.0
146,18824,Wendy`s Fishy,female,0,0,1,1,14419.0,43.0,7.0,456.893937976519,359.0,123.0,52.0,43221.0,107.0,0.0,0.0,15.0,2011,38.9640812895117,-9.417139848571452,1,0.3905897616768244,No Degree,0,73,58780.89393797652,0.2453007947652924,0.0007315302153344,0.0077728307170458,0.0061074266815132,0.0020925166624683,0.000884641190637,0.735289940394667,0.0018203193730415,0.0,0.0
147,18962,Herta`s Fishy,female,0,0,1,1,11287.0,80.0,7.0,490.0,367.0,113.0,28.0,40035.0,95.0,0.0,0.0,25.0,2006,38.96335104043763,-9.41678411127907,1,0.1724981307246633,No Degree,0,77,52495.0,0.2150109534241356,0.0015239546623487,0.0093342223068863,0.006991142013525,0.0021525859605676,0.000533384131822,0.7626440613391752,0.0018096961615391,0.0,0.0
148,19034,Sarah`s Fishy,female,1,0,1,1,14560.0,111.0,9.0,631.0,217.0,2.0,89.0,38232.0,102.0,0.0,0.0,31.0,2008,39.35577412685406,-9.380405264094184,1,0.5293696320767769,No Degree,1,72,53944.0,0.2699095358149191,0.0020576894557318,0.0116973157348361,0.0040226901972415,3.707548568886252e-05,0.0016498591131543,0.708734984428296,0.0018908497701319,0.0,0.0
149,19042,Kathy`s Fishy,female,0,0,0,1,12526.0,276.0,7.0,342.0,280.0,159.0,95.0,42769.0,82.0,0.0,0.0,10.0,2009,39.35744929221944,-9.381778541696766,1,0.3589810309528067,No Degree,0,52,56529.0,0.2215853809549081,0.0048824497160749,0.0060499920394841,0.0049532098568876,0.002812715597304,0.0016805533443011,0.75658511560438,0.0014505828866599,0.0,0.0
150,19730,Jacqueline`s Fishy,female,0,0,0,1,11686.0,336.0,6.0,457.0,379.0,111.0,130.0,43310.0,102.0,0.0,0.0,21.0,2012,38.963432269632655,-9.417358837968823,1,0.102767807418184,No Degree,0,34,56511.0,0.2067915980959459,0.0059457450761798,0.0080869211303993,0.0067066588805719,0.0019642193555237,0.0023004370830457,0.766399462051636,0.0018049583266974,0.0,0.0
151,19760,Debra`s Fishy,female,0,0,0,1,10483.0,664.0,17.0,434.0,316.0,90.0,129.0,1471.4238457539814,66.0,0.0,0.0,14.0,2009,39.35575540020925,-9.381128974614953,1,0.1439222582090242,No Degree,0,47,13653.42384575398,0.7677927616126897,0.048632490099287,0.0317868986492327,0.0231443778183353,0.0065917531761081,0.0094481795524217,0.1077695867627791,0.004833952329146,0.0,0.0
152,19934,Jack`s Fishy,male,0,0,0,1,14343.0,380.0,10.0,92.0,297.0,47.0,69.0,37503.0,192.0,0.0,0.0,29.0,2006,39.356790966944,-9.380785130623575,1,0.3328634017077561,No Degree,0,51,52923.0,0.2710163822912533,0.0071802429945392,0.0017383746197305,0.0056119267615214,0.0008880826861666,0.0013037809647979,0.7086332974321183,0.0036279122498724,0.0,0.0
153,19964,Joseph`s Fishy,male,0,0,1,1,13850.0,143.0,9.0,504.0,429.0,81.0,36.0,42361.0,116.0,0.0,0.0,19.0,2016,39.356049144253824,-9.380893465429224,1,0.5375299252822605,No Degree,0,63,57520.0,0.2407858136300417,0.0024860917941585,0.0087621696801112,0.0074582753824756,0.0014082058414464,0.000625869262865,0.7364568845618915,0.0020166898470097,0.0,0.0
154,20133,Paula`s Fishy,female,0,1,0,1,12565.0,210.0,8.0,216.0,348.0,106.0,104.0,45861.0,115.0,0.0,0.0,34.0,2011,38.96378758873952,-9.417059786960266,1,0.3585713487287676,No Degree,1,55,59525.0,0.2110877782444351,0.0035279294414111,0.0036287274254514,0.0058462830743385,0.0017807643847123,0.0017471650566988,0.7704493910121798,0.0019319613607727,0.0,0.0
155,20503,James`s Fishy,male,0,0,0,1,14014.0,348.0,6.0,216.0,292.0,26.0,67.0,38371.0,38.0,0.0,0.0,14.0,2014,38.962359527900816,-9.41648729356489,1,0.0596017654760937,No Degree,0,65,53372.0,0.2625721352019786,0.0065202728022183,0.004047065877239,0.0054710335007119,0.0004871468185565,0.001255339878588,0.718935022108971,0.0007119838117364,0.0,0.0
156,20530,Mike`s Fishy,male,0,0,1,1,14716.0,13.0,8.0,94.0,413.0,96.0,78.0,41958.0,101.0,0.0,0.0,9.0,2020,38.96324259940955,-9.416374559291732,1,0.2534887539209757,No Degree,0,27,57469.0,0.2560684890984704,0.0002262089126311,0.0016356644451791,0.007186483147436,0.0016704658163531,0.0013572534757869,0.7300979658598549,0.0017574692442882,0.0,0.0
157,20741,Lewis`s Fishy,male,0,0,1,1,15241.0,39.0,9.0,611.0,259.0,125.0,43.0,37617.0,136.0,0.0,0.0,23.0,2010,39.35657834624668,-9.381242102882094,1,0.3128254127442063,No Degree,0,83,54071.0,0.2818701337130809,0.0007212738806384,0.0112999574633352,0.0047899983355218,0.0023117752584564,0.000795250688909,0.6956963991788574,0.0025152114812006,0.0,0.0
158,20811,Barbara`s Fishy,female,0,0,1,1,14745.0,155.0,9.0,227.0,376.0,27.0,78.0,43366.0,24.0,0.0,0.0,21.0,2024,38.96361398746231,-9.416568309478604,1,0.4209234329507336,No Degree,0,23,58998.0,0.2499237262280077,0.0026272077019559,0.0038475880538323,0.0063730973931319,0.0004576426319536,0.0013220787145326,0.7350418658259602,0.0004067934506254,0.0,0.0
159,20841,Philip`s Fishy,male,0,0,0,1,13569.0,108.0,12.0,205.0,46.0,171.0,20.0,42398.0,64.0,0.0,0.0,13.0,2012,38.96262685828484,-9.417179795589876,1,0.744532142987485,No Degree,0,77,56581.0,0.2398154857637723,0.0019087679609762,0.0036231243703716,0.0008129937611565,0.0030222159382124,0.0003534755483289,0.7493328149025291,0.0011311217546526,0.0,0.0
160,20854,Trisha`s Fishy,female,0,0,0,1,12415.0,63.0,9.0,315.0,402.0,60.0,46.0,38995.0,85.0,0.0,0.0,18.0,2007,38.962401351068685,-9.417553265406932,1,0.3421852120365515,No Degree,0,70,52381.0,0.2370134208968901,0.0012027261793398,0.0060136308966991,0.0076745384776922,0.0011454535041331,0.0008781810198354,0.7444493232278879,0.001622725797522,0.0,0.0
161,20914,Anna`s Fishy,female,0,0,1,1,14060.0,13.0,9.0,74.0,381.0,135.0,76.0,44585.0,77.0,0.0,0.0,8.0,2017,39.3564285102242,-9.381396718073384,1,0.6308897596978011,No Degree,0,29,59401.0,0.2366963519132674,0.0002188515344859,0.0012457702732277,0.0064140334337805,0.0022726890119694,0.0012794397400717,0.7505765896197034,0.0012962744734937,0.0,0.0
162,21068,Jesse`s Fishy,male,0,0,1,1,13752.0,306.0,9.0,282.0,432.0,129.0,10.0,46158.0,58.0,0.0,0.0,14.0,2013,39.3560686000018,-9.3809635541012,1,0.6046177146728353,No Degree,0,50,61127.0,0.2249742339718946,0.0050059711747672,0.0046133459845894,0.0070672534232008,0.0021103603972058,0.0001635938292407,0.7551163970095048,0.0009488442095964,0.0,0.0
163,21371,Patricia`s Fishy,female,0,0,0,1,14303.0,347.0,6.0,687.0,288.0,82.0,27.0,34835.0,114.0,0.0,0.0,11.0,2010,39.357362588140624,-9.381427124543029,1,0.4166629453245232,No Degree,0,50,50683.0,0.2822050786259693,0.0068464771225065,0.0135548408736657,0.0056823787068642,0.0016178994929266,0.0005327230037685,0.6873113272694986,0.0022492749048004,0.0,0.0
164,21480,Sergio`s Fishy,male,1,0,1,1,14681.0,139.0,7.0,382.0,188.0,80.0,99.0,38714.0,143.0,0.0,0.0,15.0,2016,39.356142460128375,-9.38150123974784,1,0.3549169198168309,No Degree,1,30,54426.0,0.2697424025282034,0.0025539264322198,0.007018704295741,0.003454231433506,0.0014698857163855,0.0018189835740271,0.7113144453018778,0.0026274207180391,0.0,0.0
165,21725,Chad`s Fishy,male,0,0,0,1,11875.0,60.0,7.0,876.0,580.0,58.0,231.0,39847.0,87.0,0.0,0.0,24.0,2019,39.35729440695526,-9.381342993189268,1,0.1312935574480243,No Degree,0,27,53614.0,0.2214906554258216,0.0011191106800462,0.0163390159286753,0.0108180699071138,0.0010818069907113,0.004308576118178,0.7432200544633865,0.001622710486067,0.0,0.0
166,21917,Gillian`s Fishy,female,0,0,0,1,14243.0,115.0,17.0,150.0,412.0,154.0,133.0,44910.0,111.0,0.0,0.0,0.0,2023,38.96355025772759,-9.417077174678829,1,0.2837139877897122,No Degree,0,24,60228.0,0.236484691505612,0.0019094109052268,0.0024905359633393,0.0068406721126386,0.002556950255695,0.0022082752208275,0.7456664674237896,0.001842996612871,0.0,0.0
167,21936,Brian`s Fishy,male,0,0,0,1,12953.0,64.0,6.0,669.0,141.0,140.0,100.0,38658.0,157.0,0.0,0.0,18.0,2011,38.96312330673056,-9.417953727151817,1,0.1683812959186206,No Degree,0,57,52882.0,0.2449415680193638,0.0012102416701335,0.0126508074581142,0.0026663136795128,0.002647403653417,0.0018910026095836,0.7310237888128286,0.0029688740970462,0.0,0.0
168,22053,Jose`s Fishy,male,0,0,0,1,14165.0,223.0,6.0,1289.0,300.0,145.0,120.0,37568.0,32.0,0.0,0.0,16.0,2009,38.96406144363563,-9.416142723132136,1,0.5068294237193438,No Degree,0,80,53842.0,0.2630845808105196,0.0041417480777088,0.0239404182608372,0.0055718584005051,0.0026930648935775,0.002228743360202,0.6977452546339289,0.0005943315627205,0.0,0.0
169,22171,Minnie`s Fishy,female,0,0,1,1,11676.0,55.0,7.0,377.0,259.0,67.0,54.0,42195.0,6.0,0.0,0.0,19.0,2011,38.96393232056424,-9.416340851756264,1,0.4206710490695016,No Degree,0,44,54689.0,0.213498144050906,0.0010056867011647,0.0068935252061657,0.0047358701018486,0.0012251092541461,0.0009874014884163,0.7715445519208616,0.0001097112764907,0.0,0.0
170,22356,Juan`s Fishy,male,0,0,0,1,13270.0,131.0,10.0,35.0,365.0,4.0,97.0,35927.0,72.0,0.0,0.0,26.0,2010,38.96250149157913,-9.416831133988827,1,0.4012400133682303,No Degree,0,57,49901.0,0.265926534538386,0.0026251978918258,0.0007013887497244,0.0073144826756978,8.015871425422337e-05,0.0019438488206649,0.7199655317528707,0.001442856856576,0.0,0.0
171,22832,Earl`s Fishy,male,0,0,1,1,15252.0,241.0,17.0,208.0,203.0,68.0,16.0,35213.0,96.0,0.0,0.0,14.0,2009,39.35586632129935,-9.38130948572677,1,0.2753671404921831,No Degree,0,56,51297.0,0.2973273290835721,0.0046981304949607,0.004054818020547,0.0039573464335146,0.0013256135836403,0.0003119090785036,0.6864533988342398,0.0018714544710216,0.0,0.0
172,22919,Melanie`s Fishy,female,0,0,1,1,12205.0,192.0,7.0,60.0,322.0,100.0,138.0,1471.4238457539814,114.0,0.0,0.0,9.0,2013,39.35660106563344,-9.38037851613602,1,0.3198646211377333,No Degree,0,66,14602.42384575398,0.8358201438967893,0.0131485020588433,0.0041089068933885,0.0220511336611852,0.0068481781556475,0.0094504858547936,0.1007657263819139,0.0078069230974382,0.0,0.0
173,23002,Jennifer`s Fishy,female,0,0,0,1,14802.0,41.0,10.0,352.0,372.0,88.0,18.0,40241.0,20.0,0.0,0.0,25.0,2009,38.963381759270376,-9.417304570428366,1,0.5835428062026248,No Degree,0,74,55934.0,0.2646333178388815,0.0007330067579647,0.0062931311903314,0.0066506954625093,0.0015732827975828,0.0003218078449601,0.7194371938355919,0.0003575642721779,0.0,0.0
174,23080,John`s Fishy,male,0,0,0,1,14254.0,461.0,8.0,324.0,253.0,86.0,69.0,47884.0,55.0,0.0,0.0,29.0,2007,38.96394228337654,-9.417643389945187,1,0.2380997076709316,No Degree,0,44,63386.0,0.2248761556179598,0.0072728993784116,0.0051115388256081,0.0039914176632063,0.0013567664784021,0.0010885684536017,0.7554349540908087,0.0008676994920013,0.0,0.0
175,23107,Ramiro`s Fishy,male,0,0,0,1,12211.0,189.0,13.52057966862436,776.0,534.0,25.0,100.0,40724.0,155.0,0.0,0.0,31.0,2008,39.356367276518135,-9.3817859302849,1,0.5578418103964293,No Degree,0,65,54714.0,0.2231787111159849,0.0034543261322513,0.0141828416858573,0.0097598420879482,0.0004569214460649,0.0018276857842599,0.7443067587820302,0.0028329129656029,0.0,0.0
176,23326,Charles`s Fishy,male,0,0,0,1,15864.0,254.0,17.0,137.0,343.0,112.0,75.0,39950.0,66.0,0.0,0.0,24.0,2013,39.357327855507805,-9.38172731520552,1,0.529795334375448,No Degree,0,84,56801.0,0.2792908575553247,0.0044717522578827,0.0024119293674407,0.0060386260805267,0.0019717962711924,0.0013203992887449,0.7033326878047922,0.0011619513740955,0.0,0.0
177,23479,Francesca`s Fishy,female,0,0,1,1,9682.0,220.0,6.0,502.0,432.0,185.0,181.0,38209.0,91.0,0.0,0.0,23.0,2014,39.356454680921935,-9.381601088913945,1,0.0183764222505443,No Degree,0,65,49502.0,0.1955880570482,0.0044442648781867,0.0101410044038624,0.0087269201244394,0.0037372227384752,0.0036564179225081,0.771867803321078,0.0018383095632499,0.0,0.0
178,23627,Brittany`s Fishy,female,0,0,1,1,15551.0,266.0,8.0,743.0,262.0,72.0,55.0,40892.0,83.0,0.0,0.0,23.0,2007,38.963728138833474,-9.417970172847486,1,0.5154863184428172,No Degree,0,50,57924.0,0.2684724811822388,0.0045922242939023,0.0128271528209377,0.0045231682894827,0.0012430080795525,0.0009495200607692,0.7059595331814101,0.0014329120917063,0.0,0.0
179,23690,John`s Fishy,male,0,0,1,1,16072.0,100.0,9.0,79.0,302.0,102.0,73.0,44484.0,52.0,0.0,0.0,12.0,2010,38.96398016848556,-9.416163039232163,1,0.2478180039749259,No Degree,0,50,61264.0,0.2623400365630713,0.0016322799686602,0.0012895011752415,0.0049294855053538,0.0016649255680334,0.0011915643771219,0.7261034212588143,0.0008487855837033,0.0,0.0
180,24331,Nancy`s Fishy,female,0,0,1,1,14061.0,280.0,10.0,82.0,299.0,54.0,134.0,43269.0,162.0,0.0,0.0,20.0,2009,38.96263940130949,-9.41701596278653,1,0.3198144951382439,No Degree,0,77,58341.0,0.2410140381549853,0.0047993692257589,0.0014055295589722,0.0051250407089353,0.0009255926363963,0.0022968409866131,0.7416568108191495,0.002776777909189,0.0,0.0
181,24463,Stephanie`s Fishy,female,0,0,1,1,16382.0,77.0,17.0,92.0,567.0,87.0,55.0,40584.0,136.0,0.0,0.0,7.0,2014,39.35745295822572,-9.381590371243057,1,0.2282814530622203,No Degree,0,68,57980.0,0.2825457054156606,0.0013280441531562,0.0015867540531217,0.0097792342186961,0.0015005174197999,0.0009486029665401,0.6999655053466712,0.0023456364263539,0.0,0.0
182,24705,Mario`s Fishy,male,0,0,0,1,14137.0,434.0,9.0,580.0,281.0,135.0,116.0,42250.0,78.0,0.0,0.0,4.0,2010,38.96261843657817,-9.41694012604818,1,0.4208697538221541,No Degree,0,45,58011.0,0.2436951612625191,0.0074813397459102,0.0099981038078985,0.0048439089138266,0.0023271448518384,0.0019996207615797,0.728310148075365,0.0013445725810622,0.0,0.0
183,24720,George`s Fishy,male,0,0,0,1,12497.0,236.0,7.0,14.0,272.0,199.0,162.0,44151.0,146.0,0.0,0.0,1.0,2014,38.96303806059058,-9.41737079634715,1,0.5847686999337487,No Degree,0,64,57677.0,0.2166721570123272,0.0040917523449555,0.0002427310713109,0.0047159179568978,0.003450248799348,0.0028087452537406,0.76548710924632,0.0025313383150996,0.0,0.0
184,24741,Tarsha`s Fishy,female,0,0,1,1,13108.0,131.0,6.0,101.0,325.0,27.0,50.0,45832.0,139.0,0.0,0.0,31.0,2010,38.96322681634752,-9.41755742610692,1,0.6070190782836777,No Degree,0,61,59713.0,0.2195166881583574,0.0021938271398188,0.0016914239780282,0.0054427009193977,0.0004521628456115,0.0008373386029842,0.7675380570395056,0.0023278013162962,0.0,0.0
185,24749,Roy`s Fishy,male,0,0,1,1,15396.0,168.0,17.0,37.0,301.0,118.0,97.0,42253.0,145.0,0.0,0.0,12.0,2011,38.96269189775744,-9.41739347335256,1,0.4222015273898484,No Degree,0,51,58515.0,0.2631120225583184,0.0028710587028966,0.0006323165000427,0.0051439801760232,0.0020165769460822,0.0016576946082201,0.7220883534136546,0.002477997094762,0.0,0.0
186,25035,Ian`s Fishy,male,0,0,0,1,13989.0,262.0,6.0,1024.0,345.0,11.0,12.0,42901.0,149.0,0.0,0.0,21.0,2013,38.9632773184412,-9.416688027958807,1,0.4204127235732962,No Degree,0,79,58693.0,0.2383418806331249,0.0044639054060961,0.0174467142589405,0.0058780433782563,0.0001874158758284,0.0002044536827219,0.7309389535379006,0.002538633227131,0.0,0.0
187,25036,Marian`s Fishy,female,0,0,0,1,11988.0,124.0,8.0,660.0,241.0,113.0,189.0,36453.0,58.0,0.0,0.0,28.0,2007,38.96286315525979,-9.417450079471902,1,0.2534887539209757,No Degree,0,61,49826.0,0.2405972785292819,0.0024886605386745,0.013246096415526,0.0048368321759723,0.0022678922650824,0.0037932003371733,0.7316059888411672,0.0011640508971219,0.0,0.0
188,25089,Michael`s Fishy,male,0,0,1,1,12835.0,90.0,7.0,147.0,342.0,186.0,49.0,38412.0,53.0,0.0,0.0,11.0,2004,38.96231640985491,-9.417084646152466,1,0.1074428176848041,No Degree,0,81,52114.0,0.2462869862225122,0.0017269831523199,0.0028207391487891,0.0065625359788156,0.0035690985147944,0.0009402463829297,0.7370764094101393,0.0010170011896995,0.0,0.0
189,25197,Emily`s Fishy,female,0,0,0,1,14001.0,106.0,6.0,25.0,400.0,115.0,139.0,36827.0,69.0,0.0,0.0,19.0,2011,39.35667176042983,-9.381469580852352,1,0.357270541837103,No Degree,0,49,51682.0,0.2709066986571727,0.002051004218103,0.0004837274099299,0.0077396385588793,0.0022251460856777,0.0026895243992105,0.71256917301962,0.0013350876514066,0.0,0.0
190,25215,Jana`s Fishy,female,0,0,0,1,15373.0,24.0,17.0,221.0,324.0,159.0,101.0,43017.0,167.0,0.0,0.0,28.0,2014,39.35689582011863,-9.380532537034233,1,0.6867819269001685,No Degree,0,36,59386.0,0.2588657259286701,0.0004041356548681,0.0037214158219108,0.00545583134072,0.0026773987135014,0.0017007375475701,0.7243626443943016,0.0028121105984575,0.0,0.0
191,25220,John`s Fishy,male,0,0,1,1,11870.0,110.0,9.0,468.0,492.0,68.0,50.0,39378.0,97.0,0.0,0.0,24.0,2017,39.35646715547777,-9.381258480301982,1,0.1864557467666341,No Degree,0,29,52533.0,0.2259532103630099,0.0020939219157481,0.0089086859688195,0.0093655416595282,0.0012944244570079,0.0009517826889764,0.7495859745302953,0.0018464584166143,0.0,0.0
192,25324,Justin`s Fishy,male,0,1,1,1,14585.0,43.0,17.0,88.0,608.0,51.0,9.0,43325.0,100.0,0.0,0.0,31.0,2008,39.35658110948398,-9.381929216646707,1,0.2062050472090978,No Degree,1,58,58809.0,0.2480062575456137,0.0007311806016085,0.001496369603292,0.0103385536227448,0.0008672142019078,0.0001530378003366,0.7367069666207553,0.0017004200037409,0.0,0.0
193,25563,Adam`s Fishy,male,0,0,1,1,11430.0,148.0,11.0,548.0,369.0,8.0,106.0,29813.0,220.0,0.0,0.0,33.0,2005,38.96234250517226,-9.417295807192678,1,0.8790954426790698,No Degree,0,49,42642.0,0.2680455888560574,0.0034707565311195,0.0128511795881994,0.0086534402701561,0.0001876084611415,0.0024858121101261,0.6991463815018057,0.0051592326813939,0.0,0.0
194,25588,June`s Fishy,female,0,0,1,1,13596.0,332.0,8.0,135.0,473.0,87.0,39.0,35201.0,148.0,0.0,0.0,21.0,2013,39.35635800437336,-9.381230411705,1,0.5108719750338276,No Degree,0,29,50011.0,0.2718601907580332,0.0066385395213053,0.0026994061306512,0.0094579192577632,0.0017396172841974,0.0007798284377436,0.7038651496670733,0.0029593489432324,0.0,0.0
195,25633,Weldon`s Fishy,male,0,0,0,1,10763.0,141.0,17.0,279.0,379.0,161.0,97.0,34358.0,63.0,0.0,0.0,16.0,2007,39.356764008460566,-9.381089422652376,1,0.2170762136187259,No Degree,0,54,46241.0,0.2327588071192232,0.0030492420146623,0.0060336065396509,0.0081961895287731,0.0034817586124867,0.0020977054994485,0.7430202634026081,0.0013624272831469,0.0,0.0
196,25919,Edison`s Fishy,male,0,0,0,1,14364.0,108.0,17.0,89.0,287.0,26.0,49.0,43004.0,32.0,0.0,0.0,24.0,2010,39.35618302307441,-9.381418188987634,1,0.3216312050046513,No Degree,0,43,57959.0,0.2478303628426991,0.0018633861867872,0.001535568246519,0.0049517762556289,0.0004485929708932,0.0008454252143756,0.7419727738573819,0.0005521144257147,0.0,0.0
197,25956,William`s Fishy,male,0,0,1,1,16632.0,75.0,8.0,30.0,292.0,39.0,47.0,47129.0,122.0,0.0,0.0,11.0,2017,38.96418393768846,-9.417897085628129,1,0.2094991443402327,No Degree,0,44,64366.0,0.2583972904949818,0.0011652114470372,0.0004660845788149,0.0045365565671317,0.0006059099524593,0.0007301991734766,0.7322033371655843,0.0018954106205139,0.0,0.0
198,26035,Wanda`s Fishy,female,0,0,0,1,15518.0,17.0,6.0,185.0,103.0,77.0,132.0,45138.0,97.0,0.0,0.0,30.0,2011,39.35624454473936,-9.381943489404575,1,0.5921712852152248,No Degree,0,56,61267.0,0.2532848025854048,0.0002774740072143,0.0030195700785088,0.0016811660437103,0.0012567940326766,0.0021545040560171,0.7367424551553038,0.001583234041164,0.0,0.0
199,26345,Latoya`s Fishy,female,0,0,0,1,15501.0,11.0,6.0,359.0,336.0,121.0,152.0,37579.0,100.0,0.0,0.0,14.0,2015,39.35703682942941,-9.380501428960834,1,0.1361721080605031,No Degree,0,33,54159.0,0.2862128178142137,0.000203105670341,0.0066286305138573,0.006203955021326,0.0022341623737513,0.002806551081076,0.6938643623405159,0.0018464151849184,0.0,0.0
200,26391,Timothy`s Fishy,male,0,0,0,1,14165.0,28.0,7.0,489.0,333.0,4.0,111.0,39118.0,101.0,0.0,0.0,16.0,2005,39.35727547809932,-9.380782465549244,1,0.2115138489810671,No Degree,0,73,54349.0,0.2606303703839997,0.0005151888719203,0.0089974056560378,0.0061270676553386,7.359841027433807e-05,0.0020423558851128,0.7197556532778892,0.001858359859427,0.0,0.0
201,26730,Rebecca`s Fishy,female,0,0,0,1,11713.0,8.0,17.0,155.0,300.0,50.0,7.0,40199.0,88.0,0.0,0.0,19.0,2010,39.357123471626736,-9.380919716110578,1,0.5827571604191266,No Degree,0,42,52520.0,0.223019801980198,0.0001523229246001,0.0029512566641279,0.0057121096725057,0.0009520182787509,0.0001332825590251,0.7654036557501904,0.0016755521706016,0.0,0.0
